Date,Portfolio_Value,Return_%
2021-08-06 00:00:00-04:00,351544.05552015157,251.54405552015157
2021-08-13 00:00:00-04:00,352279.53586979915,252.27953586979916
2021-08-20 00:00:00-04:00,351238.5068085869,251.2385068085869
2021-08-27 00:00:00-04:00,359175.79156465916,259.17579156465916
2021-09-03 00:00:00-04:00,364457.79599057586,264.4577959905759
2021-09-10 00:00:00-04:00,359701.04049719014,259.70104049719015
2021-09-17 00:00:00-04:00,357064.96745585604,257.06496745585605
2021-09-24 00:00:00-04:00,356982.6248198474,256.9826248198474
2021-10-01 00:00:00-04:00,344408.41288239753,244.40841288239753
2021-10-08 00:00:00-04:00,345345.5248178173,245.3455248178173
2021-10-15 00:00:00-04:00,352784.8583638491,252.78485836384908
2021-10-22 00:00:00-04:00,357718.944177431,257.71894417743096
2021-10-29 00:00:00-04:00,369203.0750539793,269.2030750539793
2021-11-05 00:00:00-04:00,381146.0833424039,281.14608334240387
2021-11-12 00:00:00-05:00,377416.9327832538,277.41693278325374
2021-11-19 00:00:00-05:00,386300.079128936,286.300079128936
2021-11-26 00:00:00-05:00,374070.16009095445,274.07016009095446
2021-12-03 00:00:00-05:00,366353.534422061,266.353534422061
2021-12-10 00:00:00-05:00,380581.97036369273,280.58197036369273
2021-12-17 00:00:00-05:00,368055.5818785972,268.0555818785972
2021-12-24 00:00:00-05:00,380024.5095193316,280.0245095193316
2021-12-31 00:00:00-05:00,380914.93665602454,280.91493665602457
2022-01-07 00:00:00-05:00,363690.61312677356,263.69061312677354
2022-01-14 00:00:00-05:00,363834.2333066824,263.83423330668234
2022-01-21 00:00:00-05:00,336719.7141919466,236.7197141919466
2022-01-28 00:00:00-05:00,336825.06961705803,236.82506961705803
2022-02-04 00:00:00-05:00,342770.6993558142,242.7706993558142
2022-02-11 00:00:00-05:00,332286.8756910111,232.28687569101106
2022-02-18 00:00:00-05:00,326973.1088218014,226.9731088218014
2022-02-25 00:00:00-05:00,331051.76611545094,231.05176611545093
2022-03-04 00:00:00-05:00,322942.27498050616,222.94227498050617
2022-03-11 00:00:00-05:00,310591.41894145816,210.59141894145816
2022-03-18 00:00:00-04:00,336528.2705596835,236.52827055968348
2022-03-25 00:00:00-04:00,344479.03937187075,244.47903937187075
2022-04-01 00:00:00-04:00,346875.6655411725,246.87566554117248
2022-04-08 00:00:00-04:00,334701.1210269697,234.7011210269697
2022-04-15 00:00:00-04:00,324424.7121097836,224.4247121097836
2022-04-22 00:00:00-04:00,311934.011426539,211.93401142653897
2022-04-29 00:00:00-04:00,300286.7834001381,200.2867834001381
2022-05-06 00:00:00-04:00,296452.39727415313,196.4523972741531
2022-05-13 00:00:00-04:00,289444.85316949105,189.44485316949104
2022-05-20 00:00:00-04:00,276733.58329277503,176.73358329277505
2022-05-27 00:00:00-04:00,296308.50741312205,196.30850741312202
2022-06-03 00:00:00-04:00,293528.54451075685,193.52854451075686
2022-06-10 00:00:00-04:00,276886.91199308657,176.88691199308658
2022-06-17 00:00:00-04:00,263322.52086826233,163.32252086826236
2022-06-24 00:00:00-04:00,282960.9998397645,182.9609998397645
2022-07-01 00:00:00-04:00,270974.54292608064,170.97454292608063
2022-07-08 00:00:00-04:00,283671.8493135754,183.67184931357542
2022-07-15 00:00:00-04:00,280329.45144837117,180.32945144837117
2022-07-22 00:00:00-04:00,290049.26849370135,190.04926849370136
2022-07-29 00:00:00-04:00,302986.5910800422,202.9865910800422
2022-08-05 00:00:00-04:00,309027.9576172145,209.0279576172145
2022-08-12 00:00:00-04:00,317326.31543147593,217.3263154314759
2022-08-19 00:00:00-04:00,310094.06702280056,210.09406702280054
2022-08-26 00:00:00-04:00,295283.7491129551,195.28374911295515
2022-09-02 00:00:00-04:00,283498.9237850435,183.49892378504347
2022-09-09 00:00:00-04:00,294947.6365408632,194.9476365408632
2022-09-16 00:00:00-04:00,277880.2973893594,177.88029738935938
2022-09-23 00:00:00-04:00,265091.8387825276,165.09183878252762
2022-09-30 00:00:00-04:00,257153.80491222668,157.1538049122267
2022-10-07 00:00:00-04:00,258924.26148011937,158.92426148011936
2022-10-14 00:00:00-04:00,250880.3328224624,150.88033282246238
2022-10-21 00:00:00-04:00,265005.2112131313,165.00521121313133
2022-10-28 00:00:00-04:00,270585.9324288478,170.5859324288478
2022-11-04 00:00:00-04:00,254671.3901814647,154.6713901814647
2022-11-11 00:00:00-05:00,277070.9843413402,177.0709843413402
2022-11-18 00:00:00-05:00,274049.77669279405,174.04977669279407
2022-11-25 00:00:00-05:00,276070.3774839036,176.0703774839036
2022-12-02 00:00:00-05:00,281487.43222295376,181.48743222295377
2022-12-09 00:00:00-05:00,271374.899534418,171.37489953441803
2022-12-16 00:00:00-05:00,263879.4123858097,163.8794123858097
2022-12-23 00:00:00-05:00,257865.88293337252,157.86588293337252
2022-12-30 00:00:00-05:00,256824.2246162082,156.8242246162082
2023-01-06 00:00:00-05:00,259254.77067778134,159.25477067778132
2023-01-13 00:00:00-05:00,270992.4917029981,170.99249170299814
2023-01-20 00:00:00-05:00,272641.8614469786,172.6418614469786
2023-01-27 00:00:00-05:00,285739.61433651816,185.73961433651814
2023-02-03 00:00:00-05:00,295307.3012643026,195.30730126430257
2023-02-10 00:00:00-05:00,289057.44125502405,189.05744125502406
2023-02-17 00:00:00-05:00,290465.5662528235,190.4655662528235
2023-02-24 00:00:00-05:00,281486.233640188,181.48623364018798
2023-03-03 00:00:00-05:00,289038.0841433568,189.0380841433568
2023-03-10 00:00:00-05:00,278303.39710567734,178.30339710567733
2023-03-17 00:00:00-04:00,294516.4763554454,194.5164763554454
2023-03-24 00:00:00-04:00,300314.2908746126,200.3142908746126
2023-03-31 00:00:00-04:00,310012.7132175737,210.01271321757372
2023-04-07 00:00:00-04:00,307230.7426890759,207.23074268907587
2023-04-14 00:00:00-04:00,307733.06872621144,207.73306872621143
2023-04-21 00:00:00-04:00,305839.6375665504,205.8396375665504
2023-04-28 00:00:00-04:00,311587.29139696993,211.58729139696993
2023-05-05 00:00:00-04:00,311906.1144126656,211.90611441266557
2023-05-12 00:00:00-04:00,313973.28014422546,213.97328014422547
2023-05-19 00:00:00-04:00,325062.6877514355,225.0626877514355
2023-05-26 00:00:00-04:00,336548.2868918719,236.5482868918719
2023-06-02 00:00:00-04:00,342585.668141348,242.58566814134798
2023-06-09 00:00:00-04:00,342440.78944953514,242.44078944953515
2023-06-16 00:00:00-04:00,355413.9196960035,255.41391969600352
2023-06-23 00:00:00-04:00,350687.6980985758,250.6876980985758
2023-06-30 00:00:00-04:00,357342.73901182396,257.34273901182394
2023-07-07 00:00:00-04:00,354266.7261663128,254.26672616631282
2023-07-14 00:00:00-04:00,366677.27162709634,266.67727162709633
2023-07-21 00:00:00-04:00,363349.70622361853,263.3497062236185
2023-07-28 00:00:00-04:00,370943.1175841905,270.9431175841905
2023-08-04 00:00:00-04:00,359877.14227005135,259.87714227005137
2023-08-11 00:00:00-04:00,354266.7261663128,254.26672616631282
2023-08-18 00:00:00-04:00,346421.91207061993,246.42191207061992
2023-08-25 00:00:00-04:00,352119.2853540153,252.1192853540153
2023-09-01 00:00:00-04:00,365245.6544070877,265.2456544070877
2023-09-08 00:00:00-04:00,360399.424710237,260.39942471023704
2023-09-15 00:00:00-04:00,358687.3091584683,258.68730915846834
2023-09-22 00:00:00-04:00,346710.2011903575,246.7102011903575
2023-09-29 00:00:00-04:00,347058.9288460592,247.0589288460592
2023-10-06 00:00:00-04:00,353287.72376322927,253.28772376322925
2023-10-13 00:00:00-04:00,353849.55943468545,253.84955943468546
2023-10-20 00:00:00-04:00,343503.78253993025,243.50378253993026
2023-10-27 00:00:00-04:00,334504.4935242446,234.5044935242446
2023-11-03 00:00:00-04:00,356203.54602209484,256.2035460220948
2023-11-10 00:00:00-05:00,366549.3828459883,266.5493828459883
2023-11-17 00:00:00-05:00,373959.9204410725,273.9599204410725
2023-11-24 00:00:00-05:00,377321.4357013908,277.3214357013908
2023-12-01 00:00:00-05:00,377737.8832833587,277.7378832833587
2023-12-08 00:00:00-05:00,379898.1788958191,279.8981788958191
2023-12-15 00:00:00-05:00,392655.9837484163,292.6559837484163
2023-12-22 00:00:00-05:00,396391.067292257,296.391067292257
2023-12-29 00:00:00-05:00,397706.66170053877,297.7066617005388
2024-01-05 00:00:00-05:00,385304.98575222195,285.30498575222197
2024-01-12 00:00:00-05:00,397745.4957821498,297.7454957821498
2024-01-19 00:00:00-05:00,409030.3323093192,309.0303323093192
2024-01-26 00:00:00-05:00,411584.4222894744,311.58442228947433
2024-02-02 00:00:00-05:00,416634.44102107565,316.63444102107565
